VEHICLE_REGISTRATION;0;veh_0;[org.eclipse.mosaic.app.tutorial.VehicleToTrafficLightApp];TrafficLightCarRed
VEHICLE_REGISTRATION;0;veh_1;[org.eclipse.mosaic.app.tutorial.VehicleToTrafficLightApp];TrafficLightCarGreen
VEHICLE_REGISTRATION;0;veh_2;[org.eclipse.mosaic.app.tutorial.VehicleToTrafficLightApp];TrafficLightCarBlue
VEHICLE_REGISTRATION;0;veh_3;[];TrafficLightCarYellow
VEHICLE_UPDATES;3000000000;veh_0;40.74372483251659;-73.98888076040664;10.995848683239892;118.25026529768914
VEHICLE_UPDATES;3000000000;veh_2;40.74402774411545;-73.9879251340681;11.148134352890775;208.35445260605144
VEHICLE_UPDATES;4000000000;veh_0;40.7436762982913;-73.98876521206392;11.144913151180372;118.25026529768934
VEHICLE_UPDATES;4000000000;veh_1;40.74374501000206;-73.98892881353912;6.361357786083594;118.18898107457377
VEHICLE_UPDATES;4000000000;veh_2;40.743940287524985;-73.98798891299057;11.105081289187073;208.3544526060517
VEHICLE_UPDATES;4000000000;veh_3;40.74407000012608;-73.98785119945235;4.034524568447843;208.05966717633106
VEHICLE_UPDATES;5000000000;veh_0;40.743628069678536;-73.98865039174854;11.074709390355274;118.25026529768914
VEHICLE_UPDATES;5000000000;veh_1;40.743713601782666;-73.98885402268519;7.213406426129862;118.25026529768934
VEHICLE_UPDATES;5000000000;veh_2;40.74385232799201;-73.98805305849224;11.168939090259373;208.35445260605155
VEHICLE_UPDATES;5000000000;veh_3;40.7440216786502;-73.98788617022434;6.123375582600012;208.19354700742284
VEHICLE_UPDATES;6000000000;veh_0;40.7435560847157;-73.9885581862229;11.099443393591791;128.69923084792646
VEHICLE_UPDATES;6000000000;veh_1;40.74367792039281;-73.98876907389122;8.193514908147975;118.25026529768934
VEHICLE_UPDATES;6000000000;veh_2;40.7437645928722;-73.9881170401397;11.140438595432787;208.35445260605155
VEHICLE_UPDATES;6000000000;veh_3;40.74395379529088;-73.98793567516279;8.617659567620604;208.35445260605158
VEHICLE_REGISTRATION;6000000000;veh_4;[org.eclipse.mosaic.app.tutorial.VehicleToTrafficLightApp];TrafficLightCarRed
VEHICLE_REGISTRATION;6000000000;veh_5;[org.eclipse.mosaic.app.tutorial.VehicleToTrafficLightApp];TrafficLightCarGreen
VEHICLE_REGISTRATION;6000000000;veh_6;[org.eclipse.mosaic.app.tutorial.VehicleToTrafficLightApp];TrafficLightCarBlue
VEHICLE_REGISTRATION;6000000000;veh_7;[];TrafficLightCarYellow
VEHICLE_UPDATES;7000000000;veh_0;40.74350724117212;-73.9884436897148;11.070530114807188;118.62731219144013
VEHICLE_UPDATES;7000000000;veh_1;40.74363831075931;-73.9886747731748;9.09554061623849;118.25026529768915
VEHICLE_UPDATES;7000000000;veh_2;40.74367781532205;-73.98818032327574;11.01884337283671;208.3544526060517
VEHICLE_UPDATES;7000000000;veh_3;40.74387112920429;-73.98799596046238;10.494293870306574;208.3544526060517
VEHICLE_UPDATES;8000000000;veh_0;40.74347723808924;-73.98837921038498;6.388370537208393;123.25666576917477
VEHICLE_UPDATES;8000000000;veh_1;40.743596117327286;-73.98857469907463;9.915021725134924;118.42194980539577
VEHICLE_UPDATES;8000000000;veh_2;40.74359020472102;-73.98824421372336;11.12461765680462;208.35445260605155
VEHICLE_UPDATES;8000000000;veh_3;40.74379206697014;-73.98805361744203;10.03678794295527;208.3544526060517
VEHICLE_UPDATES;8000000000;veh_4;40.74372482736;-73.98888074813;10.997032794468105;118.25026529768914
VEHICLE_UPDATES;8000000000;veh_6;40.74402793087354;-73.98792499787199;11.124420139165595;208.35445260605195
VEHICLE_UPDATES;9000000000;veh_0;40.74342633341864;-73.98836603289233;6.31516152583994;189.22755428766882
VEHICLE_UPDATES;9000000000;veh_1;40.74354888570164;-73.98846379847558;10.878414106318727;118.64704341019147
VEHICLE_UPDATES;9000000000;veh_2;40.74353222571352;-73.98828650649324;7.362522452311599;208.36904629327867
VEHICLE_UPDATES;9000000000;veh_3;40.74370569874017;-73.98811660221338;10.964264509286732;208.3544526060517
VEHICLE_UPDATES;9000000000;veh_4;40.743676920833494;-73.98876669418473;11.000774851087481;118.25026529768935
VEHICLE_UPDATES;9000000000;veh_5;40.743745222655754;-73.98892932110041;6.312431227132677;118.18898107457377
VEHICLE_UPDATES;9000000000;veh_6;40.743940573674365;-73.98798870431251;11.092460773484781;208.3544526060517
VEHICLE_UPDATES;9000000000;veh_7;40.7440765976714;-73.98788966301397;4.95116923539713;208.12816378584708
VEHICLE_UPDATES;10000000000;veh_0;40.74337605270163;-73.98840179335036;6.378214377546684;209.00641590227013
VEHICLE_UPDATES;10000000000;veh_1;40.74350014166378;-73.98834949898632;11.069991573803126;118.54544295307554
VEHICLE_UPDATES;10000000000;veh_2;40.74353222271784;-73.98828650867915;0.000380438755424;208.36904629327867
VEHICLE_UPDATES;10000000000;veh_3;40.74362222273855;-73.98817747762001;10.597097692098469;208.35445260605158
VEHICLE_UPDATES;10000000000;veh_4;40.74362835396776;-73.98865106856906;11.15238248270005;118.2502652976891
VEHICLE_UPDATES;10000000000;veh_5;40.743713979682354;-73.9888549223746;7.17555583128333;118.2502652976891
VEHICLE_UPDATES;10000000000;veh_6;40.743853977572414;-73.98805185551859;10.995813192958012;208.35445260605155
VEHICLE_UPDATES;10000000000;veh_7;40.74402119467051;-73.98792991034779;7.028602079183795;208.31410284026742
VEHICLE_UPDATES;11000000000;veh_0;40.743318896904306;-73.98844203114223;7.228333464879543;205.39497217304532
VEHICLE_UPDATES;11000000000;veh_1;40.7434518346509;-73.9882358256692;10.994483937714248;118.53362629121784
VEHICLE_UPDATES;11000000000;veh_2;40.74353222271784;-73.98828650867915;0.0;208.36904629327867
VEHICLE_UPDATES;11000000000;veh_3;40.743559619127744;-73.98822313158482;7.9473899368695;208.35445260605158
VEHICLE_UPDATES;11000000000;veh_4;40.743556359038216;-73.98855882927678;11.102548427479341;129.4197720092619
VEHICLE_UPDATES;11000000000;veh_5;40.743678707187506;-73.98877094705729;8.099620606513692;118.25026529768941
VEHICLE_UPDATES;11000000000;veh_6;40.74376626232373;-73.98811582267858;11.137915487652645;208.35445260605195
VEHICLE_UPDATES;11000000000;veh_7;40.74395063691774;-73.98798136556371;8.959297217613086;208.35445260605172
